지역,시,구,동,방,화장실,주방,거실,전용 면적,건물 유형,엘리베이터,주차 여부,임대료(1주),관리비용,청소비용,보증금,계약일수,총일수,예약률
서울특별시,강남구,역삼동,, 1, 1, 1, 1,10,복층오피스텔,있음,불가능,"450,000","100,000","70,000","330,000",38,103,0.369
서울특별시,광진구,화양동,, 1, 1, 0, 0,9,오피스텔,있음,유료주차,"300,000","100,000","50,000","330,000",47,103,0.456
서울특별시,마포구,공덕동,, 1, 1, 1, 1,9,오피스텔,있음,유료주차,"380,000","100,000","50,000","330,000",29,103,0.282
서울특별시,서초구,서초동,, 1, 1, 1, 1,7,오피스텔,있음,유료주차,"330,000","100,000","60,000","330,000",34,103,0.33
서울특별시,송파구,문정동,, 1, 1, 0, 0,6,오피스텔,있음,무료주차(여유),"280,000","70,000","70,000","330,000",65,103,0.631
서울특별시,영등포구,당산동5가,, 1, 1, 1, 1,8,오피스텔,있음,유료주차,"350,000","110,000","70,000","330,000",47,103,0.456
서울특별시,강동구,길동,, 1, 1, 1, 1,9,복층오피스텔,있음,유료주차,"270,000","50,000",0,"330,000",38,103,0.369
서울특별시,송파구,송파동,, 1, 1, 0, 0,6,원룸건물,없음,무료주차(선착순),"280,000","50,000","50,000","330,000",26,103,0.252
서울특별시,노원구,중계동,, 4, 2, 1, 1,41,아파트,있음,무료주차(선착순),"490,000","100,000","50,000","330,000",103,103,1
서울특별시,금천구,가산동,, 1, 1, 0, 0,5,오피스텔,있음,무료주차(여유),"270,000","50,000","70,000","330,000",10,103,0.097
경기도,성남시,분당구,정자동, 1, 1, 0, 0,8,오피스텔,있음,무료주차(선착순),"370,000","90,000","70,000","330,000",11,103,0.107
경기도,남양주시,다산동,, 1, 1, 1, 0,7,오피스텔,있음,무료주차(여유),"250,000","60,000","50,000","330,000",23,103,0.223
경기도,고양시,일산서구,일산동, 2, 1, 1, 0,17,아파트,있음,무료주차(선착순),"420,000","60,000","50,000","330,000",33,103,0.32
세종특별자치시,다정동,916,, 3, 2, 1, 1,34,아파트,있음,무료주차(여유),"385,000",0,0,"330,000",10,103,0.097
서울특별시,강남구,역삼동,, 1, 1, 1, 1,9,오피스텔,있음,불가능,"480,000","100,000","60,000","330,000",35,103,0.34
경기도,오산시,오산동,, 1, 1, 0, 0,8,원룸건물,있음,무료주차(선착순),"200,000","40,000","50,000","330,000",0,103,0
서울특별시,중랑구,상봉동,, 1, 1, 1, 0,7,오피스텔,있음,무료주차(여유),"280,000","70,000","50,000","330,000",65,103,0.631
경기도,이천시,중리동,, 1, 1, 1, 0,3,고시원,없음,무료주차(여유),"89,000",0,"30,000","100,000",39,103,0.379
경기도,오산시,원동,, 3, 1, 1, 1,18,아파트,있음,무료주차(여유),"350,000","60,000","50,000","330,000",72,103,0.699
서울특별시,영등포구,문래동3가,, 2, 1, 1, 1,18,아파트,있음,불가능,"540,000","70,000","50,000","330,000",94,103,0.913
서울특별시,강서구,화곡동,, 1, 1, 0, 0,6,원룸건물,있음,무료주차(선착순),"180,000","50,000","50,000","330,000",37,103,0.359
서울특별시,송파구,석촌동,, 1, 1, 1, 1,6,복층오피스텔,있음,유료주차,"500,000","70,000","50,000","330,000",102,103,0.99
경기도,부천시,원미구,중동, 1, 0, 0, 0,3,고시원,없음,불가능,"100,000",0,0,"100,000",26,103,0.252
서울특별시,은평구,신사동,, 4, 2, 1, 1,42,아파트,있음,무료주차(선착순),"590,000","150,000","70,000","330,000",22,103,0.214
경상북도,구미시,송정동,, 1, 1, 1, 1,11,원룸건물,없음,무료주차(여유),"100,000","40,000","10,000","330,000",27,103,0.262
대전광역시,서구,갈마동,, 1, 1, 1, 0,10,원룸건물,없음,무료주차(선착순),"99,000","49,000","25,000","330,000",55,103,0.534
대구광역시,남구,대명동,, 1, 1, 1, 0,9,오피스텔,있음,무료주차(여유),"280,000","50,000",0,"330,000",49,103,0.476
부산광역시,동래구,온천동,, 1, 1, 0, 0,7,오피스텔,없음,무료주차(선착순),"200,000","70,000","30,000","330,000",26,103,0.252
경기도,광주시,곤지암읍,, 1, 1, 1, 0,9,원룸건물,없음,무료주차(선착순),"170,000","30,000","20,000","330,000",20,103,0.194
서울특별시,동작구,신대방동,, 2, 1, 1, 1,14,연립빌라,없음,무료주차(여유),"360,000","50,000","50,000","330,000",42,103,0.408
서울특별시,중구,황학동,, 1, 1, 0, 0,7,오피스텔,있음,유료주차,"310,000","100,000","50,000","330,000",26,103,0.252
경기도,고양시,일산서구,대화동, 2, 1, 1, 1,17,상가주택,없음,무료주차(선착순),"350,000","50,000","20,000","330,000",18,103,0.175
대구광역시,수성구,범어동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"225,000","50,000","50,000","330,000",20,103,0.194
인천광역시,중구,운서동,, 1, 1, 0, 0,7,오피스텔,있음,유료주차,"160,000","30,000","30,000","330,000",54,103,0.524
경기도,부천시,원미구,심곡동, 1, 1, 1, 0,5,오피스텔,있음,무료주차(선착순),"230,000","20,000","10,000","330,000",6,103,0.058
서울특별시,서초구,서초동,, 3, 2, 1, 1,25,아파트,있음,무료주차(여유),"1,100,000","70,000","250,000","330,000",21,103,0.204
강원특별자치도,원주시,단구동,, 1, 1, 1, 1,15,오피스텔,있음,무료주차(선착순),"330,000","60,000","30,000","330,000",25,103,0.243
인천광역시,중구,중산동,, 1, 1, 0, 0,6,복층오피스텔,있음,무료주차(선착순),"200,000","37,000",0,"330,000",18,103,0.175
서울특별시,구로구,구로동,, 1, 1, 1, 0,9,복층오피스텔,있음,유료주차,"290,000","90,000","30,000","330,000",43,103,0.417
대구광역시,북구,복현동,, 1, 1, 0, 0,8,원룸건물,없음,무료주차(선착순),"90,000","10,000","10,000","330,000",0,103,0
경기도,용인시,처인구,김량장동, 1, 1, 1, 0,8,원룸건물,없음,무료주차(선착순),"150,000","50,000","10,000","330,000",25,103,0.243
서울특별시,은평구,역촌동,, 2, 1, 1, 1,10,오피스텔,있음,무료주차(여유),"250,000","70,000","50,000","330,000",96,103,0.932
경기도,성남시,분당구,정자동, 1, 1, 1, 1,10,오피스텔,있음,무료주차(선착순),"440,000","80,000","60,000","330,000",11,103,0.107
대전광역시,대덕구,와동,, 2, 1, 1, 0,15,원룸건물,없음,무료주차(여유),"200,000","30,000","50,000","330,000",12,103,0.117
강원특별자치도,강릉시,포남동,, 1, 1, 1, 0,10,원룸건물,있음,무료주차(선착순),"200,000","30,000",0,"330,000",1,103,0.01
경기도,고양시,일산서구,탄현동, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"290,000","45,000","20,000","330,000",55,103,0.534
서울특별시,동작구,상도동,, 1, 0, 0, 0,2,고시원,없음,불가능,"90,000",0,"10,000","100,000",2,103,0.019
서울특별시,은평구,신사동,, 2, 1, 1, 1,12,아파트,있음,무료주차(선착순),"450,000","50,000","50,000","330,000",7,103,0.068
서울특별시,영등포구,영등포동7가,, 1, 1, 1, 1,10,오피스텔,있음,불가능,"298,000","50,000","40,000","330,000",18,103,0.175
서울특별시,관악구,봉천동,, 1, 1, 1, 0,5,원룸건물,없음,불가능,"159,000","40,000","30,000","330,000",9,103,0.087
광주광역시,서구,치평동,, 1, 1, 1, 1,9,복층오피스텔,있음,무료주차(선착순),"250,000","50,000","20,000","330,000",7,103,0.068
서울특별시,강남구,역삼동,, 1, 1, 1, 0,11,오피스텔,있음,유료주차,"500,000","80,000","100,000","330,000",16,103,0.155
인천광역시,중구,선린동,, 1, 1, 0, 1,7,오피스텔,있음,무료주차(여유),"179,000",0,"30,000","330,000",14,103,0.136
서울특별시,동대문구,전농동,, 1, 1, 1, 1,6,복층오피스텔,있음,유료주차,"330,000","66,000","60,000","330,000",40,103,0.388
서울특별시,서대문구,충정로2가,, 1, 1, 1, 1,10,오피스텔,있음,불가능,"320,000","80,000","60,000","330,000",24,103,0.233
서울특별시,송파구,문정동,, 1, 1, 1, 0,10,오피스텔,있음,무료주차(여유),"379,000","80,000","70,000","330,000",26,103,0.252
서울특별시,금천구,가산동,, 1, 1, 0, 0,5,오피스텔,있음,무료주차(여유),"280,000","70,000","50,000","330,000",18,103,0.175
강원특별자치도,춘천시,운교동,, 1, 1, 0, 0,8,상가주택,있음,무료주차(여유),"170,000","30,000","50,000","330,000",73,103,0.709
서울특별시,강남구,개포동,, 1, 1, 1, 0,10,오피스텔,있음,유료주차,"380,000","70,000","60,000","330,000",22,103,0.214
서울특별시,강서구,마곡동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"270,000","55,000","55,000","330,000",4,103,0.039
서울특별시,동대문구,용두동,, 1, 1, 0, 0,10,오피스텔,있음,불가능,"269,000","100,000","80,000","330,000",20,103,0.194
서울특별시,송파구,문정동,, 1, 1, 1, 0,9,오피스텔,있음,무료주차(선착순),"380,000","70,000","70,000","330,000",13,103,0.126
경상북도,칠곡군,석적읍,, 1, 1, 1, 1,8,원룸건물,없음,무료주차(여유),"130,000","20,000","30,000","330,000",72,103,0.699
부산광역시,수영구,민락동,, 1, 1, 1, 1,8,오피스텔,있음,유료주차,"330,000","50,000","30,000","330,000",1,103,0.01
제주특별자치도,제주시,한경면,, 2, 2, 1, 1,14,복층단독주택,없음,무료주차(여유),"350,000","10,000",0,"330,000",26,103,0.252
서울특별시,마포구,서교동,, 1, 1, 1, 1,5,복층연립빌라,있음,유료주차,"350,000","50,000","30,000","330,000",40,103,0.388
서울특별시,종로구,창신동,, 2, 1, 1, 1,15,복층상가주택,없음,무료주차(선착순),"498,000","50,000","50,000","330,000",39,103,0.379
충청남도,천안시,동남구,, 2, 1, 1, 1,16,아파트,있음,무료주차(선착순),"170,000","60,000","30,000","330,000",72,103,0.699
부산광역시,부산진구,양정동,, 1, 1, 1, 0,9,오피스텔,있음,무료주차(여유),"180,000","50,000","30,000","330,000",32,103,0.311
부산광역시,부산진구,양정동,, 1, 1, 1, 0,9,오피스텔,있음,무료주차(여유),"180,000","50,000","30,000","330,000",32,103,0.311
서울특별시,강남구,역삼동,, 2, 1, 1, 1,13,연립빌라,있음,무료주차(여유),"510,000","30,000","100,000","330,000",54,103,0.524
경기도,남양주시,진건읍,, 3, 1, 1, 1,18,아파트,있음,무료주차(선착순),"350,000","50,000",0,"330,000",14,103,0.136
경기도,안양시,동안구,평촌동, 1, 1, 0, 0,12,오피스텔,있음,무료주차(선착순),"350,000","80,000","65,000","330,000",26,103,0.252
서울특별시,중구,을지로5가,, 1, 1, 1, 1,12,복층오피스텔,있음,무료주차(여유),"900,000","60,000","60,000","330,000",6,103,0.058
부산광역시,수영구,민락동,, 1, 1, 1, 0,6,오피스텔,있음,무료주차(선착순),"150,000","70,000","70,000","330,000",41,103,0.398
경기도,평택시,이충동,, 1, 1, 1, 0,7,오피스텔,있음,무료주차(선착순),"200,000","50,000","50,000","330,000",0,103,0
서울특별시,송파구,거여동,, 1, 1, 0, 0,9,복층오피스텔,있음,유료주차,"240,000","70,000",0,"330,000",51,103,0.495
경기도,수원시,권선구,금곡동, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"180,000","70,000",0,"330,000",20,103,0.194
경기도,고양시,덕양구,화정동, 1, 1, 1, 0,15,복층오피스텔,있음,무료주차(선착순),"250,000","70,000","30,000","330,000",51,103,0.495
충청남도,천안시,서북구,쌍용동, 3, 1, 1, 1,18,아파트,있음,무료주차(선착순),"300,000","70,000","30,000","330,000",44,103,0.427
울산광역시,동구,일산동,, 2, 1, 1, 1,19,아파트,없음,불가능,"320,000","50,000","35,000","330,000",19,103,0.184
경기도,오산시,원동,, 2, 2, 1, 1,18,아파트,있음,유료주차,"300,000","50,000",0,"330,000",78,103,0.757
경상남도,양산시,물금읍,, 3, 2, 1, 1,24,아파트,있음,무료주차(선착순),"320,000","70,000","50,000","330,000",54,103,0.524
제주특별자치도,제주시,애월읍,, 2, 1, 1, 1,30,단독주택,없음,무료주차(여유),"380,000","20,000",0,"330,000",64,103,0.621
서울특별시,강서구,마곡동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"270,000","60,000","55,000","330,000",17,103,0.165
서울특별시,마포구,노고산동,, 1, 0, 0, 0,3,고시원,없음,유료주차,"105,000",0,"10,000","100,000",20,103,0.194
서울특별시,강서구,화곡동,, 1, 1, 1, 1,5,연립빌라,있음,무료주차(선착순),"200,000","60,000","100,000","330,000",0,103,0
서울특별시,강서구,화곡동,, 2, 1, 1, 1,13,연립빌라,없음,불가능,"200,000","60,000",0,"330,000",29,103,0.282
경기도,수원시,영통구,영통동, 1, 1, 1, 1,15,상가주택,없음,무료주차(여유),"250,000","10,000","50,000","330,000",82,103,0.796
대구광역시,동구,신암동,, 1, 1, 1, 0,10,오피스텔,있음,무료주차(여유),"220,000","55,000","20,000","330,000",3,103,0.029
서울특별시,양천구,목동,, 2, 1, 1, 1,11,연립빌라,없음,무료주차(선착순),"180,000","40,000","70,000","330,000",47,103,0.456
서울특별시,동작구,노량진동,, 1, 0, 0, 0,3,고시원,없음,불가능,"88,000",0,0,"100,000",53,103,0.515
경상북도,포항시,북구,용흥동, 3, 2, 1, 1,16,아파트,있음,무료주차(여유),"320,000","35,000","50,000","330,000",86,103,0.835
서울특별시,성동구,성수동1가,, 1, 1, 1, 0,15,상가주택,없음,불가능,"420,000","55,000","55,000","330,000",21,103,0.204
서울특별시,강서구,화곡동,, 1, 1, 1, 1,16,연립빌라,있음,무료주차(여유),"345,000","70,000","50,000","330,000",3,103,0.029
대구광역시,동구,신암동,, 1, 1, 1, 0,9,원룸건물,없음,무료주차(선착순),"90,000","20,000",0,"330,000",10,103,0.097
경기도,안산시,단원구,성곡동, 1, 1, 1, 0,5,오피스텔,있음,무료주차(여유),"200,000","60,000","30,000","330,000",16,103,0.155
경기도,화성시,영천동,, 1, 1, 1, 1,14,오피스텔,있음,무료주차(여유),"310,000","100,000","50,000","330,000",27,103,0.262
경기도,안산시,단원구,성곡동, 2, 1, 1, 1,10,호텔,있음,무료주차(선착순),"280,000","70,000","100,000","330,000",6,103,0.058
대전광역시,유성구,구암동,, 1, 1, 1, 0,5,원룸건물,없음,무료주차(선착순),"99,000","18,000","45,000","330,000",40,103,0.388
충청남도,천안시,서북구,불당동, 1, 1, 1, 0,10,오피스텔,있음,무료주차(여유),"220,000","40,000","50,000","330,000",20,103,0.194
경기도,화성시,영천동,, 1, 1, 1, 1,10,오피스텔,있음,무료주차(여유),"220,000","70,000","50,000","330,000",34,103,0.33
대전광역시,중구,오류동,, 2, 1, 1, 1,32,아파트,있음,무료주차(여유),"250,000","60,000","50,000","330,000",0,103,0
경기도,의정부시,의정부동,, 3, 2, 1, 1,25,아파트,있음,무료주차(여유),"600,000","70,000","50,000","330,000",35,103,0.34
인천광역시,부평구,부평동,, 1, 1, 1, 0,6,오피스텔,있음,유료주차,"170,000","60,000","30,000","330,000",0,103,0
서울특별시,강서구,화곡동,, 2, 1, 1, 1,12,연립빌라,있음,불가능,"190,000","60,000","50,000","330,000",0,103,0
대구광역시,달서구,용산동,, 1, 1, 0, 0,9,원룸건물,없음,무료주차(선착순),"105,000","25,000","30,000","330,000",46,103,0.447
서울특별시,도봉구,창동,, 1, 1, 1, 1,11,오피스텔,있음,유료주차,"230,000","100,000","80,000","330,000",27,103,0.262
경기도,성남시,분당구,수내동, 1, 1, 1, 1,10,오피스텔,있음,유료주차,"380,000","70,000","50,000","330,000",6,103,0.058
대구광역시,남구,대명동,, 1, 1, 1, 0,12,원룸건물,없음,무료주차(여유),"180,000","20,000","20,000","330,000",93,103,0.903
광주광역시,광산구,송정동,, 2, 1, 1, 1,12,아파트,있음,무료주차(선착순),"220,000","40,000","40,000","330,000",41,103,0.398
전북특별자치도,전주시,완산구,, 2, 1, 1, 0,15,아파트,있음,무료주차(여유),"210,000","30,000","10,000","330,000",0,103,0
서울특별시,마포구,공덕동,, 2, 1, 1, 1,13,단독주택,없음,무료주차(여유),"360,000","60,000","70,000","330,000",47,103,0.456
경기도,남양주시,다산동,, 2, 1, 1, 1,14,복층오피스텔,있음,무료주차(여유),"400,000","70,000","50,000","330,000",41,103,0.398
서울특별시,마포구,마포동,, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"410,000","60,000","60,000","330,000",21,103,0.204
충청북도,음성군,맹동면,, 1, 1, 0, 0,11,오피스텔,있음,무료주차(여유),"250,000","20,000",0,"330,000",0,103,0
경기도,고양시,일산동구,정발산동, 1, 1, 1, 1,13,상가주택,없음,무료주차(선착순),"350,000","50,000","50,000","330,000",6,103,0.058
서울특별시,강동구,천호동,, 1, 1, 1, 1,12,원룸건물,있음,무료주차(여유),"420,000","50,000","50,000","330,000",103,103,1
충청북도,청주시,흥덕구,, 1, 1, 0, 0,7,오피스텔,있음,무료주차(여유),"245,000","10,000",0,"330,000",41,103,0.398
인천광역시,서구,청라동,, 1, 1, 1, 1,14,오피스텔,있음,무료주차(여유),"450,000","75,000","65,000","330,000",12,103,0.117
경기도,화성시,반송동,, 1, 1, 0, 0,9,오피스텔,있음,무료주차(여유),"275,000","121,000","30,000","330,000",16,103,0.155
서울특별시,영등포구,양평동4가,, 3, 1, 1, 1,16,상가주택,없음,유료주차,"450,000","100,000","80,000","330,000",79,103,0.767
